City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Portland,US,2021-12-02 09:15:00,45.5234,-122.6762,54.23,93,90,1.01
276,Carahue,CL,2021-12-02 09:15:20,-38.7,-73.1667,48.4,97,99,0.76
277,Sembakung,ID,2021-12-02 09:16:22,3.8167,117.25,85.46,73,78,3.06
278,Southbridge,US,2021-12-02 09:16:22,42.0751,-72.0334,40.35,76,100,6.53
279,Beni,CD,2021-12-02 09:16:23,0.5,29.4667,84.15,43,9,1.99
280,Sioux Lookout,CA,2021-12-02 09:16:23,50.1001,-91.917,25.18,93,90,9.22
281,Vestmanna,FO,2021-12-02 09:16:24,62.1564,-7.1664,29.32,74,90,0.0
282,Kenai,US,2021-12-02 09:16:25,60.5544,-151.2583,17.69,80,90,3.44
283,Selma,US,2021-12-02 09:16:26,36.5708,-119.6121,48.25,45,0,2.51
284,Rakiv Lis,UA,2021-12-02 09:16:27,51.6217,24.9243,44.13,83,100,16.55
285,Margate,GB,2021-12-02 09:16:28,51.3813,1.3862,38.03,69,49,5.99
286,Saint Anthony,US,2021-12-02 09:15:03,45.0205,-93.218,48.25,60,1,4.0
287,El Tigre,VE,2021-12-02 09:16:29,8.8875,-64.2454,71.58,93,98,9.89
288,Erzin,TR,2021-12-02 09:16:29,36.9559,36.2,61.32,34,0,5.75
289,Turangi,NZ,2021-12-02 09:16:30,-39.0,175.9333,58.39,82,100,2.77
290,Coahuayana,MX,2021-12-02 09:16:30,18.7333,-103.6833,72.46,85,0,3.83
291,La Baneza,ES,2021-12-02 09:16:31,42.3003,-5.8977,39.69,75,8,11.7
292,Cabo San Lucas,MX,2021-12-02 09:16:32,22.8909,-109.9124,76.51,70,22,9.57
293,Antofagasta,CL,2021-12-02 09:16:32,-23.65,-70.4,63.68,82,51,4.9
294,Guiratinga,BR,2021-12-02 09:16:33,-16.3494,-53.7583,70.61,92,100,0.54
295,Saint-Georges,GD,2021-12-02 09:16:34,12.0564,-61.7485,80.28,78,20,10.36
296,Kholtoson,RU,2021-12-02 09:16:34,50.2981,103.3097,14.49,88,48,3.51
297,Santiago De Cuba,CU,2021-12-02 09:16:35,20.0247,-75.8219,73.51,88,20,4.61
298,Santa Maria,BR,2021-12-02 09:16:35,-29.6842,-53.8069,57.24,90,1,5.99
299,Westport,US,2021-12-02 09:16:26,41.1415,-73.3579,50.81,87,90,1.01
300,Mehamn,NO,2021-12-02 09:16:36,71.0357,27.8492,33.98,69,100,20.54
301,Isangel,VU,2021-12-02 09:16:37,-19.55,169.2667,78.15,79,100,9.84
302,Sisimiut,GL,2021-12-02 09:16:38,66.9395,-53.6735,26.04,96,100,17.92
303,Vanimo,PG,2021-12-02 09:16:39,-2.6741,141.3028,80.15,82,100,3.69
304,Kriva Palanka,MK,2021-12-02 09:16:40,42.2019,22.3319,28.8,78,31,3.87
305,Sazonovo,RU,2021-12-02 09:16:40,59.0919,35.2268,16.41,95,92,5.23
306,Songjianghe,CN,2021-12-02 09:16:14,42.1859,127.479,24.8,86,100,11.99
307,San Lorenzo,PY,2021-12-02 09:16:41,-25.3333,-57.5333,65.59,77,0,5.99
308,Guarapari,BR,2021-12-02 09:16:42,-20.6667,-40.4975,75.09,94,7,10.47
309,Luanda,AO,2021-12-02 09:16:42,-8.8368,13.2343,80.6,83,75,4.61
310,Yaan,NG,2021-12-02 09:16:43,7.3833,8.5667,86.23,55,56,5.41
311,Biloela,AU,2021-12-02 09:16:44,-24.4167,150.5,81.54,64,90,8.01
312,Parian Dakula,PH,2021-12-02 09:16:45,5.5567,120.7719,83.23,70,99,8.55
313,Fairbanks,US,2021-12-02 09:15:25,64.8378,-147.7164,-3.69,78,90,0.0
314,Anadyr,RU,2021-12-02 09:16:46,64.75,177.4833,0.1,85,75,4.47
315,Ransang,PH,2021-12-02 09:16:46,8.9603,117.5828,81.5,82,100,4.29
316,Lindi,TZ,2021-12-02 09:16:47,-10.0,39.7167,90.9,45,6,10.63
317,Antalaha,MG,2021-12-02 09:16:48,-14.9003,50.2788,84.34,58,9,13.47
318,Qasigiannguit,GL,2021-12-02 09:16:49,68.8193,-51.1922,15.87,72,37,6.22
319,Edd,ER,2021-12-02 09:17:50,13.9297,41.6925,89.33,39,0,15.55
320,Pozo Colorado,PY,2021-12-02 09:17:51,-23.4923,-58.7972,68.09,56,57,4.61
321,Kamenka,RU,2021-12-02 09:17:51,51.3223,42.7678,30.74,60,70,13.02
322,Dolores,AR,2021-12-02 09:17:52,-36.3132,-57.6792,53.87,89,4,4.68
323,Stabat,ID,2021-12-02 09:17:53,3.761,98.4513,84.4,76,68,4.32
324,La Tijera,MX,2021-12-02 09:17:53,19.9,-104.4,56.43,74,0,2.98
325,Grand Gaube,MU,2021-12-02 09:17:54,-20.0064,57.6608,86.4,60,5,11.01
326,Port Hardy,CA,2021-12-02 09:15:27,50.6996,-127.4199,42.8,93,90,5.75
327,Katsuura,JP,2021-12-02 09:17:55,35.1333,140.3,54.1,52,6,11.12
328,Port-Cartier,CA,2021-12-02 09:17:57,50.0334,-66.8654,10.51,72,23,7.99
329,Wasilla,US,2021-12-02 09:17:57,61.5814,-149.4394,15.3,88,90,3.44
330,Avera,US,2021-12-02 09:17:58,33.194,-82.5271,53.71,55,0,7.29
331,Gold Coast,AU,2021-12-02 09:15:09,-28.0,153.4333,77.27,79,1,5.99
332,Lebanon,US,2021-12-02 09:17:59,36.2081,-86.2911,54.97,79,40,6.91
333,Asau,RO,2021-12-02 09:18:00,46.4333,26.4,46.96,52,100,7.72
334,Kisangani,CD,2021-12-02 09:18:00,0.5167,25.2,78.55,76,99,3.56
335,Kloulklubed,PW,2021-12-02 09:18:01,7.0419,134.2556,84.7,80,69,20.0
336,Poronaysk,RU,2021-12-02 09:18:01,49.2167,143.1167,20.71,67,15,16.62
337,Tromso,NO,2021-12-02 09:18:02,69.6496,18.957,30.22,69,40,8.05
338,Coquimbo,CL,2021-12-02 09:13:16,-29.9533,-71.3436,55.13,87,0,1.14
339,Aklavik,CA,2021-12-02 09:18:03,68.2191,-135.0107,-13.97,94,100,18.28
340,Port Macquarie,AU,2021-12-02 09:17:47,-31.4333,152.9167,68.9,89,30,6.35
341,Quime,BO,2021-12-02 09:18:04,-16.9833,-67.2167,53.06,87,100,1.39
342,Sechura,PE,2021-12-02 09:18:05,-5.5569,-80.8222,64.35,86,94,7.92
343,Buala,SB,2021-12-02 09:18:06,-8.145,159.5921,81.03,80,95,1.03
344,Muros,ES,2021-12-02 09:18:06,42.7762,-9.0603,52.84,94,12,13.82
345,Saint-Augustin,CA,2021-12-02 09:18:07,51.226,-58.6502,23.99,93,98,2.66
346,La Ronge,CA,2021-12-02 09:18:07,55.1001,-105.2842,-3.75,84,1,1.14
347,Tetiyiv,UA,2021-12-02 09:18:08,49.3767,29.6647,42.01,72,93,13.89
348,Itoman,JP,2021-12-02 09:18:09,26.1247,127.6694,61.57,92,75,11.5
349,Nizhniy Ingash,RU,2021-12-02 09:18:09,56.2,96.53,28.58,82,100,9.78
350,Berlevag,NO,2021-12-02 09:18:10,70.8578,29.0864,28.35,86,75,23.02
351,Sukumo,JP,2021-12-02 09:18:11,32.9333,132.7333,43.2,76,2,5.01
352,Poum,NC,2021-12-02 09:18:11,-20.2333,164.0167,80.92,79,20,17.98
353,Salvador,SV,2021-12-02 09:18:12,13.8333,-88.9167,70.2,92,74,4.05
354,Plettenberg Bay,ZA,2021-12-02 09:18:13,-34.0527,23.3716,60.15,85,100,10.25
355,Lucapa,AO,2021-12-02 09:18:13,-8.4192,20.7447,69.66,90,100,2.8
356,Yerbogachen,RU,2021-12-02 09:18:14,61.2767,108.0108,-22.2,99,27,1.99
357,Omboue,GA,2021-12-02 09:18:14,-1.5746,9.2618,83.8,68,95,3.67
358,Daru,PG,2021-12-02 09:18:15,-9.0763,143.2092,82.45,80,74,8.28
359,Quatre Cocos,MU,2021-12-02 09:18:16,-20.2078,57.7625,86.11,69,17,14.99
360,Semporna,MY,2021-12-02 09:18:16,4.4818,118.6112,84.4,74,90,3.65
361,Jacareacanga,BR,2021-12-02 09:18:17,-6.2222,-57.7528,71.33,99,100,1.16
362,Olafsvik,IS,2021-12-02 09:18:18,64.8945,-23.7142,40.57,76,100,20.76
363,Nogliki,RU,2021-12-02 09:18:18,51.8333,143.1667,13.08,70,91,28.12
364,Kalabo,ZM,2021-12-02 09:18:19,-14.97,22.6814,91.78,30,99,5.91
365,Tazovskiy,RU,2021-12-02 09:19:20,67.4667,78.7,-2.79,96,100,19.62
366,Upi,PH,2021-12-02 09:19:21,7.0258,124.1667,75.83,84,99,2.86
367,Celestun,MX,2021-12-02 09:19:21,20.8667,-90.4,71.71,82,2,10.04
368,Ocos,GT,2021-12-02 09:19:22,14.5094,-92.1933,78.31,75,23,4.14
369,Faya,SA,2021-12-02 09:19:22,18.3851,42.4509,70.32,24,0,4.27
370,San Policarpo,PH,2021-12-02 09:19:23,12.1791,125.5072,79.54,84,100,15.39
371,Hasaki,JP,2021-12-02 09:19:24,35.7333,140.8333,43.09,41,0,11.56
372,Petauke,ZM,2021-12-02 09:19:24,-14.2426,31.3253,92.44,26,1,7.61
373,Yulara,AU,2021-12-02 09:19:25,-25.2406,130.9889,100.24,8,53,10.36
374,Brezice,SI,2021-12-02 09:19:25,45.9033,15.5911,51.55,98,75,4.61
375,Hudson Bay,CA,2021-12-02 09:19:26,52.85,-102.3842,6.13,97,64,2.55
376,Tateyama,JP,2021-12-02 09:19:27,34.9833,139.8667,54.01,59,60,16.31
377,Lompoc,US,2021-12-02 09:19:27,34.6391,-120.4579,50.14,100,90,0.0
378,Praya,CV,2021-12-02 09:19:28,14.9215,-23.5087,73.94,73,90,20.71
379,Vung Tau,VN,2021-12-02 09:19:28,10.346,107.0843,79.48,70,99,7.47
380,Vanderbijlpark,ZA,2021-12-02 09:19:29,-26.7117,27.838,60.78,93,100,4.94
381,Tabalosos,PE,2021-12-02 09:19:30,-6.35,-76.6833,64.09,94,100,2.68
382,Yumen,CN,2021-12-02 09:18:31,40.2833,97.2,35.42,24,8,6.24
383,Marsh Harbour,BS,2021-12-02 09:19:31,26.5412,-77.0636,75.29,68,5,12.37
384,Ulaangom,MN,2021-12-02 09:19:32,49.9811,92.0667,11.84,89,67,1.1
385,Mareeba,AU,2021-12-02 09:19:32,-17.0,145.4333,80.44,82,60,5.46
386,Najran,SA,2021-12-02 09:19:33,17.4924,44.1277,74.05,12,0,3.0
387,Harper,LR,2021-12-02 09:19:34,4.375,-7.7169,82.81,73,100,8.61
388,Tairua,NZ,2021-12-02 09:19:34,-37.0167,175.85,65.08,90,98,4.68
389,Guerrero Negro,MX,2021-12-02 09:17:56,27.9769,-114.0611,62.44,87,29,7.58
390,Naryan-Mar,RU,2021-12-02 09:19:35,67.6713,53.087,8.31,94,100,14.47
391,Kajaani,FI,2021-12-02 09:19:36,64.2273,27.7285,6.85,92,40,1.14
392,Gunzenhausen,DE,2021-12-02 09:19:36,49.1,10.75,40.05,94,96,10.45
393,Shatsk,RU,2021-12-02 09:19:37,54.0258,41.7119,25.86,58,36,13.69
394,Aripuana,BR,2021-12-02 09:19:38,-9.1667,-60.6333,72.01,96,99,1.34
395,Baijiantan,CN,2021-12-02 09:19:38,45.6333,85.1833,32.45,39,33,5.21
396,Santa Rosa,PH,2021-12-02 09:19:39,14.3122,121.1114,83.1,65,27,13.49
397,Erenhot,CN,2021-12-02 09:19:39,43.6475,111.9767,26.87,49,27,15.46
398,Hudiksvall,SE,2021-12-02 09:19:40,61.729,17.1036,16.36,79,43,6.87
399,Guanica,PR,2021-12-02 09:19:41,17.9716,-66.908,78.19,86,100,4.0
400,Svetlaya,RU,2021-12-02 09:19:41,46.5389,138.3297,17.17,67,90,10.02
401,Castro,BR,2021-12-02 09:19:42,-24.7911,-50.0119,62.64,85,97,7.76
402,Vestmannaeyjar,IS,2021-12-02 09:19:42,63.4427,-20.2734,38.39,100,90,17.27
403,Ayagoz,KZ,2021-12-02 09:19:43,47.9714,80.4392,21.67,77,0,3.94
404,Bayir,TR,2021-12-02 09:19:44,37.2687,28.2167,50.52,38,0,6.6
405,Tokur,RU,2021-12-02 09:19:44,53.1333,132.9,-19.91,100,41,1.3
406,Makakilo City,US,2021-12-02 09:19:45,21.3469,-158.0858,73.72,81,1,4.61
407,Nioro,GM,2021-12-02 09:19:45,13.35,-15.75,79.74,19,96,8.81
408,Krasnogorodsk,RU,2021-12-02 09:19:46,56.8357,28.2822,27.05,95,100,10.22
409,Sabzevar,IR,2021-12-02 09:19:47,36.2126,57.6819,61.88,29,90,0.0
410,Saint-Francois,FR,2021-12-02 09:19:47,46.4154,3.9054,41.47,92,90,8.05
411,Tilichiki,RU,2021-12-02 09:19:48,60.4667,166.1,32.97,98,100,25.75
412,Evensk,RU,2021-12-02 09:19:48,61.95,159.2333,9.34,90,100,40.98
413,Bac Lieu,VN,2021-12-02 09:17:00,9.285,105.7244,82.04,70,4,9.8
414,Cosala,MX,2021-12-02 09:19:49,24.4125,-106.6908,66.6,56,80,3.91
415,Malgrat De Mar,ES,2021-12-02 09:20:50,41.6466,2.7414,54.03,92,92,1.99
416,Banda Aceh,ID,2021-12-02 09:20:51,5.5577,95.3222,82.69,75,94,2.01
417,Witu,KE,2021-12-02 09:20:51,-2.3889,40.4382,87.96,53,52,8.14
418,Waipawa,NZ,2021-12-02 09:20:52,-41.4122,175.5153,64.02,92,85,7.38
419,Palmer,US,2021-12-02 09:20:52,42.1584,-72.3287,40.64,82,90,0.0
420,Kaohsiung,TW,2021-12-02 09:17:59,22.6163,120.3133,71.55,66,40,5.99
421,College,US,2021-12-02 09:20:54,64.8569,-147.8028,-2.54,78,90,3.44
422,Padang,ID,2021-12-02 09:20:00,-0.9492,100.3543,84.24,65,85,5.01
423,Maumere,ID,2021-12-02 09:20:55,-8.6199,122.2111,81.91,78,83,2.86
424,Ambilobe,MG,2021-12-02 09:20:56,-13.2,49.05,96.17,31,14,8.37
425,Guangzhou,CN,2021-12-02 09:19:53,23.1167,113.25,71.01,19,4,11.3
426,Pangai,TO,2021-12-02 09:20:57,-19.8,-174.35,78.69,77,21,23.26
427,Port Augusta,AU,2021-12-02 09:20:57,-32.5,137.7667,73.71,58,0,25.37
428,Carutapera,BR,2021-12-02 09:20:58,-1.195,-46.02,78.49,84,100,5.23
429,Half Moon Bay,US,2021-12-02 09:20:58,37.4636,-122.4286,64.76,69,1,4.61
430,Petatlan,MX,2021-12-02 09:20:59,17.5167,-101.2667,73.35,89,3,3.67
431,Poopo,BO,2021-12-02 09:21:00,-18.3667,-66.9667,48.97,63,100,2.75
432,Dhidhdhoo,MV,2021-12-02 09:21:01,6.8833,73.1,82.2,76,75,7.38
433,Rio Muerto,MX,2021-12-02 09:20:42,27.4167,-110.2333,70.05,49,98,6.24
434,Hami,CN,2021-12-02 09:21:02,42.8,93.45,30.22,53,0,3.87
435,Nianzishan,CN,2021-12-02 09:21:03,47.5167,122.8833,19.56,75,100,8.84
436,Fort Wellington,GY,2021-12-02 09:21:04,6.4,-57.6,75.96,90,74,7.61
437,Lavrentiya,RU,2021-12-02 09:21:04,65.5833,-171.0,-11.02,84,0,4.81
438,Los Llanos De Aridane,ES,2021-12-02 09:21:05,28.6585,-17.9182,64.15,73,75,1.99
439,Saint George,US,2021-12-02 09:16:26,37.1041,-113.5841,58.35,33,1,0.0
440,Vieques,PR,2021-12-02 09:21:06,18.425,-65.8329,79.0,83,75,4.61
441,Liverpool,GB,2021-12-02 09:21:07,53.4106,-2.9779,40.68,71,0,5.99
442,Miranda,CO,2021-12-02 09:21:07,3.2499,-76.2281,66.33,93,66,4.0
443,Baturaja,ID,2021-12-02 09:21:08,-4.1333,104.1667,87.21,64,94,1.88
444,Casper,US,2021-12-02 09:21:09,42.8666,-106.3131,53.51,53,1,23.02
445,Souillac,MU,2021-12-02 09:21:10,-20.5167,57.5167,86.38,66,75,12.66
446,Grand-Santi,GF,2021-12-02 09:21:10,4.25,-54.3833,73.27,100,100,1.14
447,Axim,GH,2021-12-02 09:21:11,4.8699,-2.2405,82.87,75,81,5.19
448,Hede,CN,2021-12-02 09:21:11,33.7681,120.2517,45.3,35,0,7.31
449,Eyemouth,GB,2021-12-02 09:21:12,55.8713,-2.0901,35.64,65,81,23.2
450,Sao Jose Da Coroa Grande,BR,2021-12-02 09:21:13,-8.8978,-35.1478,79.39,78,81,8.59
451,Marfino,RU,2021-12-02 09:21:13,55.7028,37.3822,25.09,78,75,8.95
452,Mombetsu,JP,2021-12-02 09:21:14,44.3525,143.3525,32.86,68,41,21.5
453,Oussouye,SN,2021-12-02 09:21:14,12.485,-16.5469,75.29,26,88,9.8
454,San Buenaventura,MX,2021-12-02 09:21:15,27.0833,-101.5333,65.48,63,100,1.36
455,Varkkallai,IN,2021-12-02 09:21:16,8.7341,76.7067,85.78,71,64,9.64
456,Sangar,RU,2021-12-02 09:21:17,63.9242,127.4739,-31.34,96,67,7.99
457,Lisakovsk,KZ,2021-12-02 09:21:18,52.5369,62.4936,35.35,100,99,12.82
458,Winston-Salem,US,2021-12-02 09:21:18,36.0999,-80.2442,50.9,73,1,0.0
459,Barabai,ID,2021-12-02 09:22:19,-2.5833,115.3833,84.02,76,93,2.21
460,Bhinga,IN,2021-12-02 09:22:19,27.7167,81.9333,74.89,44,100,6.64
461,Praia Da Vitoria,PT,2021-12-02 09:22:20,38.7333,-27.0667,61.05,100,75,5.75
462,Camacha,PT,2021-12-02 09:22:21,33.0833,-16.3333,62.02,72,40,16.11
463,Abu Samrah,SY,2021-12-02 09:22:21,35.3029,37.1841,58.03,41,0,5.73
464,Barcelos,PT,2021-12-02 09:22:22,41.5388,-8.6151,48.34,82,4,6.33
465,Sao Gabriel Da Cachoeira,BR,2021-12-02 09:22:22,-0.1303,-67.0892,71.98,100,100,1.39
466,Yanaul,RU,2021-12-02 09:22:23,56.2719,54.9309,25.75,90,67,12.39
467,Shaoguan,CN,2021-12-02 09:22:24,24.8,113.5833,61.34,41,1,1.05
468,Malayal,PH,2021-12-02 09:22:24,7.208,121.942,81.77,81,100,4.79
469,Batagay,RU,2021-12-02 09:22:25,67.6333,134.6333,-47.27,100,90,1.23
470,Flin Flon,CA,2021-12-02 09:22:26,54.7682,-101.865,2.19,97,95,2.39
471,Roquebrune-Cap-Martin,FR,2021-12-02 09:22:26,43.7641,7.4821,54.72,83,91,3.44
472,Talnakh,RU,2021-12-02 09:22:27,69.4865,88.3972,-19.37,96,86,6.4
473,Mohelnice,CZ,2021-12-02 09:22:28,49.777,16.9195,44.67,81,100,8.72
474,Marigot,MF,2021-12-02 09:22:28,18.0667,-63.0833,81.05,74,40,13.8
475,Nuuk,GL,2021-12-02 09:22:29,64.1835,-51.7216,29.01,93,100,20.71
476,Uenohara,JP,2021-12-02 09:22:29,35.6167,139.1167,57.0,75,41,4.52
477,Bathsheba,BB,2021-12-02 09:22:31,13.2167,-59.5167,79.41,78,20,16.11
478,Saravan,AM,2021-12-02 09:22:31,39.7196,45.6483,38.05,73,89,4.41
479,Necochea,AR,2021-12-02 09:22:32,-38.5473,-58.7368,56.03,86,48,9.8
480,Ixtapa,MX,2021-12-02 09:22:32,20.7,-105.2,72.23,89,34,1.01
481,Gladstone,AU,2021-12-02 09:19:12,-23.85,151.25,78.78,78,12,6.91
482,Neiafu,TO,2021-12-02 09:22:33,-18.65,-173.9833,78.69,80,21,17.2
483,Yagoua,CM,2021-12-02 09:22:34,10.3411,15.2329,88.0,16,80,9.98
484,Nauen,DE,2021-12-02 09:22:35,52.607,12.8737,40.17,71,34,16.75
485,Batagay-Alyta,RU,2021-12-02 09:22:37,67.8006,130.4114,-37.79,96,28,4.9
486,Sehithwa,BW,2021-12-02 09:22:37,-20.4667,22.7167,95.31,20,30,13.98
487,Shenjiamen,CN,2021-12-02 09:22:38,29.9576,122.298,48.88,52,0,12.01
488,Strzelin,PL,2021-12-02 09:22:39,50.7816,17.0648,41.56,64,34,17.11
489,Kristiansund,NO,2021-12-02 09:22:39,63.1115,7.732,32.65,74,75,8.05
490,Pop,UZ,2021-12-02 09:22:40,40.8736,71.1089,55.89,20,67,3.69
491,Muli,MV,2021-12-02 09:21:15,2.9167,73.5667,82.62,75,10,10.07
492,Fort Nelson,CA,2021-12-02 09:22:41,58.8053,-122.7002,-4.41,77,90,0.0
493,Aswan,EG,2021-12-02 09:17:50,24.0934,32.907,74.7,31,6,14.65
494,Znamenskoye,RU,2021-12-02 09:22:42,57.1281,73.8282,32.68,76,100,13.49
495,Vernon,CA,2021-12-02 09:17:44,50.2581,-119.2691,57.81,43,100,11.5
496,Quthing,LS,2021-12-02 09:22:43,-30.4,27.7003,74.61,48,81,18.25
497,Kenora,CA,2021-12-02 09:22:44,49.8167,-94.4337,28.78,93,90,12.66
498,Bow Island,CA,2021-12-02 09:22:44,49.8668,-111.3684,34.86,89,100,0.0
499,Bontang,ID,2021-12-02 09:22:45,0.1333,117.5,82.92,81,77,5.37
500,Ginir,ET,2021-12-02 09:22:45,7.1333,40.7,72.37,27,10,8.05
501,Jawhar,SO,2021-12-02 09:22:46,2.7809,45.5005,89.8,38,49,13.24
502,Tongliao,CN,2021-12-02 09:22:47,43.6125,122.2653,24.44,62,2,15.88
503,Beyneu,KZ,2021-12-02 09:22:47,45.3167,55.2,43.54,49,98,15.19
504,Alvinopolis,BR,2021-12-02 09:22:48,-20.1067,-43.0489,66.97,97,26,2.84
505,Emerald,AU,2021-12-02 09:22:48,-23.5333,148.1667,83.34,26,95,6.2
506,Osoyoos,CA,2021-12-02 09:22:49,49.0331,-119.4524,59.76,63,100,2.3
507,Carnot,CF,2021-12-02 09:23:50,4.9409,15.8665,91.54,40,7,1.7
508,Turukhansk,RU,2021-12-02 09:23:50,65.8167,87.9833,0.18,94,100,14.36
509,Dunedin,NZ,2021-12-02 09:23:51,-45.8742,170.5036,57.2,92,100,13.38
510,Port Moresby,PG,2021-12-02 09:23:51,-9.4431,147.1797,81.82,83,90,11.5
511,Deputatskiy,RU,2021-12-02 09:23:52,69.3,139.9,-37.39,100,96,0.94
512,Nisia Floresta,BR,2021-12-02 09:23:53,-6.0911,-35.2086,80.98,77,93,4.61
513,Laguna,US,2021-12-02 09:23:53,38.421,-121.4238,66.22,98,1,0.0
514,Bocas Del Toro,PA,2021-12-02 09:23:54,9.3333,-82.25,75.42,80,42,7.29
515,Kingman,US,2021-12-02 09:23:54,35.1894,-114.053,59.18,19,1,8.01
516,Angouleme,FR,2021-12-02 09:23:55,45.65,0.15,40.93,95,90,4.61
517,Sadri,IN,2021-12-02 09:23:56,25.1833,73.4333,70.99,36,97,4.88
518,Bukama,CD,2021-12-02 09:23:56,-9.2,25.85,88.41,53,71,1.68
519,Caravelas,BR,2021-12-02 09:23:57,-17.7125,-39.2481,73.27,93,40,7.36
520,Arman,RU,2021-12-02 09:23:57,59.7,150.1667,-1.1,95,100,21.77
521,Komsomolskiy,UZ,2021-12-02 09:23:58,40.4272,71.7189,59.72,26,13,4.61
522,Lubao,PH,2021-12-02 09:23:59,14.9167,120.55,84.22,62,91,9.75
523,Seoul,KR,2021-12-02 09:23:53,37.5683,126.9778,45.84,68,0,5.75
524,Kushima,JP,2021-12-02 09:24:00,31.4583,131.2333,48.24,65,10,5.32
525,Mahibadhoo,MV,2021-12-02 09:24:00,3.7833,72.9667,82.24,77,43,10.09
526,Hvide Sande,DK,2021-12-02 09:24:01,56.0045,8.1294,35.1,86,75,3.44
527,Lastoursville,GA,2021-12-02 09:24:01,-0.8143,12.7287,81.45,83,75,0.6
528,Lagoa,PT,2021-12-02 09:24:02,39.05,-27.9833,62.78,82,0,8.77
529,Barkhan,PK,2021-12-02 09:24:03,29.8977,69.5256,67.53,18,0,1.63
530,Mazagao,BR,2021-12-02 09:24:03,-0.115,-51.2894,77.05,96,100,2.66
531,Salekhard,RU,2021-12-02 09:24:04,66.53,66.6019,0.45,95,100,19.37
532,Bandarbeyla,SO,2021-12-02 09:24:05,9.4942,50.8122,80.89,53,0,18.9
533,Xining,CN,2021-12-02 09:24:05,36.6167,101.7667,32.31,30,100,1.16
534,Kargasok,RU,2021-12-02 09:24:06,59.0556,80.8572,30.13,71,100,15.21
535,Katobu,ID,2021-12-02 09:24:07,-4.9408,122.5276,82.33,78,85,3.91
536,Les Cayes,HT,2021-12-02 09:24:07,18.2,-73.75,74.55,81,89,3.51
537,Hirara,JP,2021-12-02 09:24:08,24.8,125.2833,66.06,68,75,11.5
538,Sitka,US,2021-12-02 09:24:10,57.0531,-135.33,33.69,80,90,11.5
539,Talcahuano,CL,2021-12-02 09:24:11,-36.7167,-73.1167,53.28,82,0,9.22
540,Muriwai Beach,NZ,2021-12-02 09:24:12,-36.8167,174.45,68.36,81,77,6.04
541,Ballina,AU,2021-12-02 09:21:20,-28.8667,153.5667,73.58,94,51,13.38
542,Delijan,IR,2021-12-02 09:24:13,33.9905,50.6838,60.4,26,8,5.93
543,Novo Aripuana,BR,2021-12-02 09:24:14,-5.1206,-60.3797,72.5,99,100,1.77
544,Shimoda,JP,2021-12-02 09:24:15,34.6667,138.95,53.71,66,46,4.12
545,Matay,EG,2021-12-02 09:24:15,28.419,30.7792,66.87,44,100,11.34
546,Great Falls,US,2021-12-02 09:24:16,47.5002,-111.3008,60.67,59,1,5.01
547,Ketchikan,US,2021-12-02 09:24:17,55.3422,-131.6461,32.47,86,90,0.0
548,Noumea,NC,2021-12-02 09:19:45,-22.2763,166.4572,82.0,99,100,11.43
549,Sindor,RU,2021-12-02 09:24:18,62.8629,51.8905,15.96,95,90,4.74
550,North Platte,US,2021-12-02 09:25:18,41.1239,-100.7654,51.26,63,1,5.99
551,Songea,TZ,2021-12-02 09:25:19,-10.6833,35.65,81.73,47,26,8.84
552,At-Bashi,KG,2021-12-02 09:25:20,41.1702,75.8106,28.08,63,1,0.92
553,Twin Falls,US,2021-12-02 09:25:21,42.3505,-114.6445,35.49,93,1,5.75
